qid,query,num_organic_results,num_count_spans,num_neg_snip,num_snip,answer_relation,answer_norm,answer_metric
840,how many cows are in the us,10,5,7,10,=,93300000.0,
1936,how many hiking trails in the us,10,1,9,10,=,1244.0,
1039,how many diurex max can i take,10,3,8,10,=,1.0,
1299,how many ell students are in florida,10,1,9,10,=,265000.0,
1881,how many hdfc atm in india,10,1,9,10,=,2952.0,
4963,how many tanks does russia have,9,1,8,9,=,5800.0,
5158,how many students at uaa,10,2,8,10,=,14004.0,
3284,how many degrees are in mdb,10,1,9,10,=,44.0,
3891,how many oaps are there in the uk,10,2,9,10,=,12000000.0,
732,how many cows in the us,10,5,7,10,=,94800000.0,
2968,how many kul in hindu,10,1,9,10,=,36.0,
5280,how many ulster bank branches in northern ireland,10,1,9,10,=,146.0,
5303,how many upi are there,10,1,9,10,=,142.0,
1199,how many easter eggs are on a jeep wrangler,8,1,7,8,=,20.0,
2219,how many nift colleges are there in india,10,3,7,10,=,16.0,
1248,how many buc-ee's in texas,10,2,8,10,=,35.0,
3989,how many olympian gods are there,10,6,4,10,=,12.0,
2946,how many planets in ksp 2,9,1,8,9,=,6.0,
58,how many aed shocks before cpr,10,2,8,10,=,3.0,
5801,how many puffs in xopenex inhaler,10,3,7,10,=,200.0,
5561,how many wbc in urine for uti,10,1,9,10,=,4.0,
2878,how many gears does a klx140l have,9,2,7,9,=,5.0,
3405,how many users does mpesa have,10,1,9,10,=,37000000.0,
1618,how many countries speak french,10,5,6,10,=,29.0,
620,how many left citroen bx,9,1,8,9,=,2500000.0,
4890,how many srm university in india,10,1,9,10,=,3.0,
5903,how many trucks does yrc have,10,1,9,10,=,8400.0,
5443,how many vfw posts are there in the united states,10,1,9,10,=,1600000.0,
648,how many cba branches in australia,10,1,9,10,=,1000.0,
1970,how many homeless people in america,10,1,9,10,=,553742.0,
3095,how many lexus sc430 were made,10,1,9,10,=,80000.0,
1619,how many regions in france,10,2,8,10,=,18.0,
3210,how many floors luigi's mansion 3,9,3,6,9,=,17.0,
5955,how many seasons of zatch bell,10,1,9,10,=,150.0,
1073,how many employees does dnfsb have,10,1,9,10,=,130.0,
2206,how many stations does iheartmedia own,10,5,6,10,=,855.0,
2757,how many employees does kbr have,10,2,8,10,=,38000.0,
3375,how many types of mnd,10,3,7,10,=,4.0,
1789,how many grizzly bears are in california,10,1,9,10,=,500.0,
2518,how many jets does the us military have,10,1,9,10,=,13000.0,
5218,how many planes at udvar hazy,10,1,9,10,=,169.0,
500,how many bj's clubs are there,10,4,6,10,=,215.0,
754,how many cima members are there,10,1,9,10,=,106095.0,
1852,how many hbo max profiles,10,6,4,10,=,5.0,
4999,how many telescopes on mauna kea,10,2,8,10,=,13.0,
4698,how many schools are in the us,10,1,9,10,=,130930.0,
5943,how many zara stores are there worldwide,10,2,8,10,=,2250.0,
1353,how many epl teams make the champions league,10,2,8,10,=,4.0,
4851,how many soldiers are missing from fort hood,10,1,9,10,=,4.0,
2963,how many kurds live in turkey,10,1,9,10,=,15000000.0,
5956,how many seasons of zatch bell are there,10,1,9,10,=,150.0,
107,how many afw stores are there,10,2,8,10,=,14.0,
3276,how many mcpons have there been in the navy,10,1,9,10,=,13.0,
5866,how many yiddish speakers in america,10,1,9,10,=,150000.0,
3996,how many omaha cities are there,10,2,8,10,=,10.0,
752,how many cilantro seeds per pot,9,2,7,9,=,5.0,
2474,how many jb hi fi stores in australia,10,2,8,10,=,311.0,
5188,how many ubreakifix stores are there,10,3,7,10,=,500.0,
980,how many branches of dcb bank in india,10,5,5,10,=,336.0,
5177,how many uber drivers are there in the us,10,2,8,10,=,750000.0,
2358,how many irregular verbs are there in japanese,10,7,4,10,=,2.0,
3796,how many nsw teams in nrl,10,2,9,10,=,9.0,
3740,how many packages does npm have,10,1,9,10,=,350000.0,
306,how many asn are there,10,1,9,10,=,5000.0,
3857,how many nyfd died on 9 11,10,4,6,10,=,2977.0,
3209,how many luhya tribes are in kenya,10,1,9,10,=,19.0,
245,how many aprns in the us,10,1,9,10,=,267000.0,
1172,how many dutch died in ww2,10,1,9,10,=,250.0,
3055,how many lcs ships will be built,10,3,8,10,=,35.0,
3480,how many museums in paris,10,2,8,10,=,130.0,
2894,how many koenigsegg agera were made,10,2,8,10,=,25.0,
5074,how many tolls from chicago to milwaukee,10,3,8,10,=,2.0,
1061,how many dmc colors are there,10,2,8,10,=,35.0,
3390,how many moms are in the us,10,1,9,10,=,15050000.0,
1713,how many gfti in india,9,1,8,9,=,23.0,
6,how many aiims in india after 2014,10,4,6,10,=,4.0,
4308,how many levels in puyo puyo tetris,10,4,6,10,=,10.0,
3636,how many nfa examiners are there,10,1,9,10,=,1383677.0,
2364,how many islands make up the philippines,9,6,3,9,=,7100.0,
1124,how many drt in india,10,1,9,10,=,39.0,
2647,how many employees work at jpl,10,1,9,10,=,6000.0,
5638,how many wnba dunks,9,2,7,9,=,21.0,
216,how many a&w restaurants are there,10,3,7,10,=,1000.0,
2840,how many kohl's stores are there in the us,10,2,8,10,=,1158.0,
5190,how many uchi villagers in new horizons,10,1,9,10,=,21.0,
4283,how many psu employees in india,10,2,9,10,=,15.21,
396,how many baptists in the us,10,1,9,10,=,50000000.0,
5226,u family how many channels,10,2,8,10,=,200.0,
2531,how many kgf in a gf,10,3,7,10,=,1000.0,
1519,how many ferrari f40 were made,10,2,8,10,=,1315.0,
268,how many arizona counties,10,6,4,10,=,15.0,
2645,how many seats in jpj arena,11,3,8,11,=,14593.0,
5046,how many views does tmartn2 have,9,1,8,9,=,1700000000.0,
3938,how many waivers does odp administer,10,1,9,10,=,2.0,
1360,how many seats in mercedes eqc,10,2,8,10,=,5.0,
1598,how many foxes are there in fnaf,8,7,3,8,=,5.0,
3272,how many mchale's navy movies are there,8,1,7,8,=,3.0,
3863,how many runners in nyrr,10,1,9,10,=,600000.0,
4412,how many caves at qumran,9,1,8,9,=,10.0,
5471,how many vizbig inuyasha books are there,10,1,9,10,=,6.0,
3569,how many devices nbc sports gold,10,1,9,10,=,7.0,
2334,how many ipos were there in 2019,10,1,9,10,=,159.0,
2491,how many jcs in singapore,10,1,9,10,=,19.0,
5025,how many hospitals in the uk,10,3,7,10,=,1257.0,
4273,how many psl league games left,10,2,8,10,=,30.0,
5485,how many vortexes are in sedona,10,1,9,10,=,4.0,
876,how many crs points required for pnp,10,1,9,10,=,92.0,
5097,how many trucks does amazon have,10,1,9,10,=,60000.0,
2303,how many shrines in zelda,9,6,3,9,=,120.0,
1986,how many hnwi in south africa,10,1,9,10,=,52926.0,
180,how many alligators in texas,9,1,8,9,=,400000.0,
659,how many students does cbu have,10,1,9,10,=,7855.0,
2057,how many hvac companies in the us,10,1,9,10,=,105000.0,
3250,how many mayans were there,10,1,9,10,=,6000000.0,
491,how many bixi bikes in montreal,10,1,9,10,=,5000.0,
3999,how many ombudsman centres are present in india,10,4,6,10,=,22.0,
3389,how many mohalla clinics in delhi,10,2,8,10,=,450.0,
1101,how many spas in uk,10,1,9,10,=,900.0,
5360,how many man utd premier league titles,10,3,7,10,=,13.0,
5246,how many innings in uil baseball,10,1,9,10,=,7.0,
4539,how many rldc in india,10,2,8,10,=,5.0,
2826,how many kids does jason aldean have,10,3,7,10,=,4.0,
4126,how many degasi pdas are there,9,5,5,9,=,3.0,
1446,how many evs are in the us,10,1,9,10,=,18700000.0,
305,how many asmani kitab in islam,8,1,7,8,=,5.0,
5841,how many sons of yaqoob,9,5,6,9,=,12.0,
3664,how many nigerian princes are there,10,1,9,10,=,36.0,
1162,how many duffy's restaurants are there in florida,10,1,9,10,=,34.0,
729,how many cfh for mig welding,8,3,5,8,=,30.0,
2690,how many jutsu does sakura know,9,2,7,9,=,7.0,
252,how many grams in qp,10,2,8,10,=,113.4,
3574,how many nbfc company in india,10,1,9,10,=,10000.0,
1421,how many letters are in the hawaiian alphabet,9,7,3,9,=,12.0,
1968,how many homeless in san francisco,9,4,5,9,=,8035.0,
3775,how many nsa employees,10,1,9,10,=,21000.0,
641,how many ca in india 2019,10,2,9,10,=,2.82,
1589,how many mnc in india,10,1,9,10,=,40000.0,
3675,how many nikola trucks are on the road,9,1,8,9,=,14000.0,
1158,how many dukes in england,10,2,8,10,=,24.0,
2406,how many itsu are there in the uk,9,3,6,9,=,70.0,
5235,how many ugly betty seasons are there,10,7,4,10,=,4.0,
5450,how many vfx shots in infinity war,9,5,4,9,=,2900.0,
1786,how many grcs in singapore,10,4,6,10,=,17.0,
4426,how many ralph lauren stores are there,10,2,8,10,=,138.0,
5413,how many types of vav are there,10,2,8,10,=,2.0,
690,how many ccw permits in los angeles county,10,1,9,10,=,220.0,
2295,how many inmates in the us,10,3,7,10,=,2300000.0,
4297,how many puducherry in india,10,3,7,10,=,4.0,
1896,how many hemispheres is the earth divided into,9,3,6,9,=,4.0,
2597,how many cars does jlr produce,10,2,8,10,=,604009.0,
4403,how many qubits for shor's algorithm,10,2,8,10,=,2.0,
948,how many daca recipients are there in the us,10,2,8,10,=,699350.0,
3505,how many mvps does tim duncan have,10,1,9,10,=,15.0,
2381,how many islands make up greece,10,1,9,10,=,6000.0,
1211,how many spirits visit ebenezer scrooge,10,3,7,10,=,4.0,
53,how many adults in the us 2020,10,2,8,10,=,331002651.0,
5231,how many questions in ugee,10,1,9,10,=,56.0,
637,how many captain america movies are there,10,3,7,10,=,3.0,
5196,how many uchi villagers acnl,10,1,9,10,=,21.0,
2934,how many kroger stores are there in the us,10,2,8,10,=,2757.0,
1392,how many esl students are in australian schools,10,1,9,10,=,4.0,
4498,how many planes does the rfds have,7,1,6,7,=,67.0,
2008,how many rooms does the hoxton have,10,4,6,10,=,182.0,
5550,how many walmarts are in san antonio,10,1,9,10,=,29.0,
203,how many amway diamonds are there,10,1,9,10,=,2400.0,
3293,how many mds at morgan stanley,10,2,8,10,=,145.0,
1590,how many mnc in singapore,10,1,9,10,=,37400.0,
214,how many a&w in canada,10,1,9,10,=,950.0,
185,how many aldi stores in australia,10,2,8,10,=,500.0,
5102,how many tsc teachers are in kenya,10,1,9,10,=,26813.0,
3637,how many nfa presidents were from nc,10,1,9,10,=,6.0,
5254,how many uk fit in usa,10,1,9,10,=,3800000.0,
5170,how many uavs does china have,10,1,9,10,=,15000.0,
606,how many banks in bvi,10,2,8,10,=,6.0,
1517,how many females are in the us,10,7,6,10,=,173900000.0,
3924,how many congressional districts in ma,10,4,7,10,=,9.0,
5238,how many members does uhg have,10,1,9,10,=,48900000.0,
4768,how many sikhs in uk,10,2,8,10,=,432429.0,
167,how many alaska natives are there,10,1,9,10,=,86000.0,
2105,how many icfai universities are in india,10,3,7,10,=,11.0,
5873,how many primary school in yishun,9,3,6,9,=,11.0,
4942,how many syrian refugees,10,2,9,10,=,5600000.0,
3261,how many partitions can mbr support,10,6,4,10,=,4.0,
4702,how many scientists are there in the us,10,1,9,10,=,6900000.0,
464,how many brgy in qc,10,1,9,10,=,171.17,
4586,how many rovers have gone to mars,10,3,8,10,=,4.0,
1229,iqr program how many ecqms,10,2,8,10,=,4.0,
448,how many bedrooms are in the white house,8,3,6,8,=,132.0,
2948,how many buses in ksrtc,10,1,9,10,=,24138.0,
4515,how many rias are there in the us,10,4,7,10,=,12993.0,
1453,how many terminals does ewr have,10,6,6,10,=,3.0,
537,how many bofors guns india has,10,1,9,10,=,1580.0,
4956,how many tails does ahri have,8,3,5,8,=,9.0,
1405,how many ethnic groups in india,10,1,9,10,=,2000.0,
2701,how many employees does jwt have,10,1,9,10,=,10000.0,
1627,how many ftas does chile have,10,1,9,10,=,4.0,
3755,how many states have joined npv,10,4,6,10,=,15.0,
4950,how many taekwondo forms are there,9,2,8,9,=,25.0,
247,apy how many years,10,8,4,10,=,20.0,
2437,how many jails are in florida,10,1,9,10,=,6.0,
810,how many coats of cnd vinylux,9,2,7,9,=,2.0,
4026,how many opal mines are there in australia,9,1,8,9,=,4.0,
184,how many surah in quran,9,4,5,9,=,114.0,
2560,how many jio tower in india,10,1,9,10,=,170000.0,
3376,how many types of mnd are there,10,3,7,10,=,4.0,
1126,how many drt in india 2019,10,2,8,10,=,39.0,
1201,how many eastern catholic churches are there,10,6,6,10,=,23.0,
2204,how many ihops in the us,10,3,7,10,=,1650.0,
5209,how many ucs in district east,10,2,8,10,=,7.0,
3845,how many navy pilots are there,10,1,9,10,=,7000.0,
525,how many bmo harris banks are there,10,1,9,10,=,1300.0,
1784,how many grcs and smcs are there in singapore,9,3,6,9,=,17.0,
2955,how many kt allowed in fybcom,10,2,8,10,=,2.0,
4309,how many puy lentils per person,9,1,8,9,=,60.0,
2308,how many ioc members in ios,10,2,8,10,=,104.0,
4949,how many taco bells are there in the us,10,1,9,10,=,500.0,
5882,yaml how many spaces,10,4,7,10,=,2.0,
3454,how many gates does msy have,10,3,7,10,=,35.0,
5392,how many uyghurs are in china,10,1,9,10,=,12000000.0,
3207,how many luckin stores in china,10,3,7,10,=,4507.0,
310,how many rakat asr namaz,8,10,2,8,=,4.0,
2759,how many kbz branches in myanmar,10,3,7,10,=,500.0,
4272,how many psk in india,10,1,9,10,=,37.0,
4948,how many taco bells are in the us,10,1,9,10,=,5604.0,
3099,how many lfas are in america,10,4,7,10,=,12.0,
4445,how many rbmk reactors are still in use,10,1,9,10,=,10.0,
2812,how many grams in kgm,9,4,6,9,=,1000.0,
3512,how many mvnos in australia,10,2,8,10,=,3.0,
5195,how many uchealth hospitals in colorado,10,1,9,10,=,10.0,
2005,how many hotel rooms in las vegas,10,3,7,10,=,150000.0,
2803,how many employees does kforce have,10,2,8,10,=,2400.0,
3626,how many miss nelson books are there,8,2,6,8,=,3.0,
3854,how many nz live in australia,10,1,9,10,=,568000.0,
65,how many aeon are there in malaysia,10,1,9,10,=,33.0,
3795,how many nsw nrl teams are there,10,1,9,10,=,16.0,
3972,how many rooms at ojai valley inn,10,3,7,10,=,306.0,
2636,how many jovian planets are there,10,1,9,10,=,4.0,
910,how many county in uk,9,4,5,9,=,48.0,
5332,how many usg in pregnancy,9,2,7,9,=,2.0,
2713,how many kids does michael jordan have,9,3,6,9,=,5.0,
2415,how many skills does ixl have,10,1,9,10,=,8000.0,
5813,how many xrp does ripple own,10,1,9,10,=,100000000000.0,
1931,how many high schools in boston,10,2,8,10,=,33.0,
3840,how many campuses does nvcc have,10,3,7,10,=,6.0,
4284,how many psu in india,10,1,9,10,=,277.0,
1647,how many died fukushima nuclear,10,3,7,10,=,18500.0,
4935,how many pokemon in swsh dex,10,1,9,10,=,400.0,
619,how many new pokemon in sword and shield,10,1,9,10,=,81.0,
3716,how many villages are in nnewi south,10,1,9,10,=,10.0,
3164,how many loma linda hospitals are there,10,2,8,10,=,6.0,
1957,how many historical landmarks are in california,10,1,9,10,=,29.0,
5415,how many vbox is the travis scott skin,10,1,9,10,=,1500.0,
1408,how many ethnic groups in america,10,1,9,10,=,6.0,
5452,how many watts is the vgod pro mech,9,1,8,9,=,69.0,
1554,how many fics are on ao3,10,1,9,10,=,6000000.0,
1954,how many hispanic countries are there,10,4,6,10,=,20.0,
4842,how many soa seasons,9,8,1,9,=,7.0,
1815,how many gujaratis are in indian army,10,2,8,10,=,719.0,
4249,how many psi in bike tire,9,1,8,9,=,130.0,
666,how many ccc camps were there,10,1,9,10,=,2650.0,
4027,how many opc company in india,10,1,9,10,=,3.0,
5934,how many zebras are in africa,10,1,9,10,=,750000.0,
4825,how many games nba season,10,5,5,10,=,82.0,
5912,how many yuan is a big mac,10,2,8,10,=,2.44,
3895,how many questions is oau post utme,10,1,9,10,=,40.0,
2874,how many klm to the moon,10,3,7,10,=,238855.0,
5846,how many hits does yb have,7,2,5,7,=,13.0,
5379,how many watt uvb for bearded dragon,10,3,7,10,=,100.0,
3647,how many nfip policies can be issued,10,7,5,10,=,1.0,
3526,how many my house stores in australia,10,2,8,10,=,41.0,
48,how many admirals in us navy,10,1,9,10,=,271.0,
509,how many meals to start blw,10,2,9,10,=,2.0,
6043,how many zp in maharashtra,10,1,9,10,=,34.0,
3677,how many nim's island movies are there,8,1,7,8,=,2.0,
1464,how many video ezy stores in australia,9,1,8,9,=,40.0,
4567,how many rohingya fled myanmar,10,1,9,10,=,650000.0,
4408,how many times qul in quran,10,3,7,10,=,332.0,
1674,how many gas stations are there in the us,10,2,8,10,=,168000.0,
5051,how many mg is sulfamethoxazole-tmp ds tablet,10,4,7,10,=,800.0,
885,how many csi miami episodes are there,10,2,8,10,=,19.0,
3295,how many mechanical engineers in the us,10,1,9,10,=,1600000.0,
5093,how many treaties of paris are there,10,3,8,10,=,3.0,
2708,how many jysk stores in canada,10,3,7,10,=,63.0,
364,how many customers does axa have,10,2,8,10,=,108000000.0,
5005,how many twos are in a deck of cards,10,6,5,10,=,4.0,
3385,how many moons does mars have,9,8,2,9,=,2.0,
4424,how many rajput in india,9,1,8,9,=,200000000.0,
2110,how many indian judges in icj,10,1,9,10,=,16.0,
1945,how many hindus in india,10,2,8,10,=,966000000.0,
3537,how many navy seals are there,10,3,7,10,=,2450.0,
4641,how many rvs are there in the us,10,1,9,10,=,483700.0,
3524,how many downloads does myfitnesspal have,10,2,9,10,=,40000000.0,
5535,how many wada in nepal,10,3,8,10,=,753.0,
566,how many bridges in new york city,10,1,9,10,=,793.0,
5543,how many wagons were on the oregon trail,10,1,9,10,=,120.0,
3737,how many mps in india,10,3,8,10,=,543.0,
3639,how many nfc awards in pakistan,10,1,9,10,=,7.0,
1149,how many dth service providers in india,10,1,9,10,=,4.0,
4202,how many planes does amazon have,10,5,5,10,=,70.0,
4195,how many does pku affect,10,2,8,10,=,10000.0,
1394,how many esl students in canada,10,1,9,10,=,25227.0,
1558,how many fiji islands,10,3,7,10,=,300.0,
2236,how many iit seats in india 2019,10,2,8,10,=,13853.0,
3173,how many ceus for lpc in pa,10,4,6,10,=,30.0,
4833,how many ann taylor factory stores are there,10,3,8,10,=,101.0,
104,how many afsb centre in india,10,2,9,10,=,5.0,
5722,how many rounds xdm,9,1,8,9,=,13.0,
269,how many arizona drinks are there,10,1,9,10,=,14.0,
636,how many captain america movies,10,2,8,10,=,3.0,
3063,how many lcs ships does the navy have,10,2,9,10,=,20.0,
1222,how many ecg leads,10,8,3,10,=,12.0,
442,how many sdm are there in nadia,10,1,9,10,=,29.0,
289,how many asian giant hornets are in the us,9,1,8,9,=,600.0,
5892,how many yoma mountains in myanmar,10,1,9,10,=,3.0,
4417,how many types of qwerty keyboard,9,1,8,9,=,2.0,
1001,how many destroyers does the us have,10,2,8,10,=,2.0,
164,how many akyem states are there,10,1,9,10,=,4.0,
97,how many afghan refugees in us,10,1,9,10,=,94726.0,
2126,how many idioms in english,9,1,8,9,=,25000.0,
4413,how many employees does qumas have,10,1,9,10,=,112.0,
2355,how many irish people speak irish,9,2,7,9,=,1761420.0,
351,how many avp movies are there,10,2,8,10,=,2.0,
3226,how many lyft drivers are there in the us,10,2,8,10,=,700000.0,
667,how many ccgs in england,10,1,9,10,=,135.0,
87,how many afb in texas,10,1,9,10,=,25.0,
4857,how many sororities at alabama,9,2,7,9,=,24.0,
6057,how many zulrah scales per dart,9,2,7,9,=,16383.0,
2816,how many khiladi role has been played,10,1,9,10,=,8.0,
1014,how many dhbs in new zealand,10,6,5,10,=,20.0,
